timestamps,x,y,z
1.4549621124062223e+18,6.341901960784315,-9.9228431372549,-2.2910980392156866
1.4549621126562225e+18,-4.701440000000001,-1.12498,3.65774
1.4549621129062223e+18,2.09566,-9.915820000000002,-2.21474
1.4549621131562225e+18,2.9401960784313728,-9.611607843137255,1.7220980392156862
1.4549621134062223e+18,-3.73674,-2.49562,5.082479999999999
1.4549621136562225e+18,3.602019607843137,-7.049470588235294,-4.019745098039215
1.4549621139062223e+18,-2.81888,-5.59792,5.2502200000000006
1.4549621141562225e+18,-3.28702,-9.1459,4.047680000000001
1.4549621144062223e+18,8.573470588235296,-8.827450980392157,-6.023941176470588
1.4549621146562225e+18,-6.940079999999999,-2.5557,4.954020000000001
1.4549621149062223e+18,1.4914599999999996,-11.06552,1.9607600000000005
1.4549621151562225e+18,6.1524,-9.45792,-3.29042
1.4549621154062223e+18,-4.4254901960784325,-2.4881372549019605,4.477450980392157
1.4549621156562225e+18,0.264313725490196,-9.743921568627451,-0.4547058823529411
1.4549621159062223e+18,4.264163265306122,-12.032285714285717,0.5891428571428572
1.4549621161562225e+18,-4.526156862745098,-1.5447254901960783,3.9373921568627455
1.4549621164062223e+18,2.7755,-8.7025,-3.5062200000000003
1.4549621166562225e+18,0.4389411764705881,-9.688372549019608,2.310686274509804
1.4549621169062223e+18,-3.938612244897959,-2.5355714285714286,4.073632653061225
1.4549621171562225e+18,4.477509803921569,-9.47592156862745,-4.843058823529412
1.4549621174062223e+18,-2.610686274509804,-5.606980392156862,5.190333333333333
1.4549621176562225e+18,-2.5462,-10.01292,2.7836799999999995
1.4549621179062223e+18,7.712619999999999,-9.02276,-5.93796
1.4549621181562225e+18,-6.035156862745096,-3.2890392156862744,3.785392156862745
1.4549621184062223e+18,1.3557800000000002,-11.47674,2.33084
1.4549621186562225e+18,5.868200000000002,-10.31184,-2.5677000000000003
1.4549621189062223e+18,-3.9064509803921568,-2.332470588235294,3.4104117647058825
1.4549621191562225e+18,0.4918431372549021,-8.875294117647059,-0.4794901960784315
1.4549621194062223e+18,2.9472000000000005,-11.78752,1.26228
1.4549621196562225e+18,-3.3111960784313723,-1.9631372549019608,3.1641372549019606
1.4549621199062223e+18,2.5167200000000003,-7.997040000000001,-3.4944
1.4549621201562225e+18,-0.3204000000000001,-9.6731,4.16312
1.4549621204062223e+18,-5.880647058823529,-4.831078431372549,4.543372549019608
1.4549621206562225e+18,7.10112,-7.715700000000001,-4.75208
1.4549621209062223e+18,-4.009235294117647,-4.874254901960785,5.052941176470588
1.4549621211562225e+18,-1.2134901960784314,-11.092803921568631,2.53978431372549
1.4549621214062223e+18,6.7554509803921565,-8.627588235294118,-5.178705882352941
1.4549621216562225e+18,-5.162176470588236,-3.176490196078431,3.883568627450981
1.4549621219062223e+18,0.5052448979591838,-10.393857142857144,2.528469387755102
1.4549621221562225e+18,6.28872,-10.15342,-1.99794
1.4549621224062223e+18,-4.170254901960784,-2.391607843137255,2.989294117647059
1.4549621226562225e+18,1.1979999999999995,-9.291392156862743,-1.223235294117647
1.4549621229062223e+18,2.469142857142857,-10.44408163265306,1.8075918367346937
1.4549621231562225e+18,-4.074941176470589,-1.6554509803921569,3.9550784313725496
1.4549621234062223e+18,3.320960784313726,-6.983235294117648,-3.956686274509804
1.4549621236562225e+18,-1.1337058823529411,-8.73586274509804,3.66656862745098
1.4549621239062223e+18,-5.352372549019608,-5.6014509803921575,4.271235294117648
1.4549621241562225e+18,8.15882,-8.2059,-4.49378
1.4549621244062223e+18,-5.137235294117646,-4.5590392156862745,5.07529411764706
1.4549621246562225e+18,0.2027450980392155,-12.122196078431372,2.1608235294117644
1.4549621249062223e+18,6.839979591836735,-7.74634693877551,-5.009795918367347
1.4549621251562225e+18,-5.898901960784315,-4.033196078431373,3.12043137254902
1.4549621254062223e+18,1.43098,-11.57874,3.4466600000000005
1.4549621256562225e+18,4.9418235294117645,-10.09413725490196,-2.2131764705882357
1.4549621259062223e+18,-3.378836734693878,-2.9884285714285714,3.888673469387756
1.4549621261562225e+18,-0.2366274509803922,-8.380490196078432,0.9165882352941178
1.4549621264062223e+18,2.6323137254901963,-12.33327450980392,0.6962352941176471
1.4549621266562225e+18,-3.21756,-1.8085,3.34342
1.4549621269062223e+18,1.0171764705882351,-7.218078431372549,-2.0107843137254906
1.4549621271562225e+18,-0.27896,-10.34498,2.05184
1.4549621274062223e+18,-3.4633529411764705,-2.346980392156863,3.442745098039216
1.4549621276562225e+18,3.6084509803921576,-8.871450980392158,-3.973941176470589
1.4549621279062223e+18,-2.90534693877551,-7.745938775510204,4.561285714285714
1.4549621281562225e+18,-3.951607843137256,-8.419705882352941,3.1630392156862746
1.4549621284062223e+18,6.38404,-9.10608,-4.42628
1.4549621286562225e+18,-4.730960784313726,-6.562333333333333,4.876039215686275
1.4549621289062223e+18,-0.187204081632653,-9.803816326530614,1.6310000000000004
1.4549621291562225e+18,6.292588235294118,-9.308529411764706,-4.32807843137255
1.4549621294062223e+18,-5.661274509803922,-3.887019607843137,2.9230588235294115
1.4549621296562225e+18,-0.5425599999999998,-9.10186,2.39432
1.4549621299062223e+18,5.234240000000001,-11.13656,-0.4307999999999997
1.4549621301562225e+18,-3.4822307692307684,-3.948807692307692,2.794230769230769
1.4549621304062223e+18,-1.1039,-6.59752,-1.63982
1.4549621306562225e+18,1.4664509803921568,-11.392882352941175,3.215921568627452
1.4549621309062223e+18,-3.558632653061225,-1.293,2.5827142857142857
1.4549621311562225e+18,2.192058823529412,-8.26692156862745,-3.823294117647059
1.4549621314062223e+18,-2.9778653846153844,-5.935711538461538,4.707307692307692
1.4549621316562225e+18,-1.3189215686274507,-9.566607843137255,3.882215686274509
1.4549621319062223e+18,4.66376,-9.49728,-4.888820000000001
1.4549621321562225e+18,-4.140440000000001,-3.5153,3.73318
1.4549621324062223e+18,-1.1922199999999998,-9.666379999999998,0.7808800000000005
1.4549621326562225e+18,4.781235294117647,-11.31941176470588,-0.0073333333333334
1.4549621329062223e+18,-4.314137254901961,-2.2718039215686274,3.378921568627451
1.4549621331562225e+18,2.27934,-9.7018,-2.30152
1.4549621334062223e+18,0.5328823529411765,-9.592745098039211,2.194098039215686
1.4549621336562225e+18,-2.539803921568628,-3.099254901960784,3.1905294117647056
1.4549621339062223e+18,3.198428571428572,-8.414408163265305,-3.240244897959184
1.4549621341562225e+18,-1.5290588235294118,-8.876294117647058,3.9579215686274503
1.4549621344062223e+18,-5.14034,-4.66646,3.07384
1.4549621346562225e+18,6.111156862745097,-9.45750980392157,-4.335862745098039
1.4549621349062223e+18,-3.820960784313726,-5.739921568627451,3.306666666666667
1.4549621351562225e+18,-0.6296599999999998,-11.514320000000003,0.9363399999999998
1.4549621354062223e+18,8.093411764705882,-7.860509803921569,-4.734764705882353
1.4549621356562225e+18,-5.653939999999999,-2.83326,3.38246
1.4549621359062223e+18,0.9880204081632656,-11.004142857142856,1.228
1.4549621361562225e+18,5.900941176470588,-10.93272549019608,-1.4663137254901963
1.4549621364062223e+18,-3.9521,-1.94072,2.70484
1.4549621366562225e+18,1.254,-10.563788461538463,-1.4998076923076928
1.4549621369062223e+18,2.244081632653061,-11.118755102040817,1.7291020408163265
1.4549621371562225e+18,-3.3233725490196075,-1.7680980392156862,2.651529411764705
1.4549621374062223e+18,3.66938,-9.3168,-3.04798
1.4549621376562225e+18,0.4551568627450979,-7.61807843137255,3.0
1.4549621379062223e+18,-4.651079999999999,-4.79932,3.21686
1.4549621381562225e+18,8.563220000000001,-7.5081,-3.76544
1.4549621384062223e+18,-3.8622115384615383,-5.63453846153846,4.891057692307692
1.4549621386562225e+18,-0.1627799999999996,-10.49442,2.52078
1.4549621389062223e+18,8.22652,-8.32322,-4.751379999999999
1.4549621391562225e+18,-5.4239,-3.41372,3.84652
1.4549621394062223e+18,1.4491372549019603,-11.32941176470588,2.428901960784313
1.4549621396562225e+18,5.9824117647058825,-11.445764705882352,-1.0949215686274512
1.4549621399062223e+18,-3.695183673469389,-1.7313673469387758,4.120469387755102
1.4549621401562225e+18,0.7967058823529413,-7.440921568627452,-2.2284509803921573
1.4549621404062223e+18,2.68856,-9.70848,2.32638
1.4549621406562225e+18,-3.8824705882352943,-2.9172352941176465,3.761352941176471
1.4549621409062223e+18,5.00392,-9.01614,-4.13656
1.4549621411562225e+18,-2.31018,-7.43278,4.383559999999999
1.4549621414062223e+18,-3.0353921568627453,-8.427529411764706,3.845411764705884
1.4549621416562225e+18,9.95186,-8.23154,-6.0164
1.4549621419062223e+18,-6.39842,-3.539219999999999,5.00404
1.4549621421562225e+18,2.8149019607843138,-11.662607843137256,1.3638235294117649
1.4549621424062223e+18,7.454779999999999,-9.14578,-2.86628
1.4549621426562225e+18,-4.037411764705882,-3.0761568627450977,4.22821568627451
1.4549621429062223e+18,0.5531,-10.95958,-0.3062800000000001
1.4549621431562225e+18,5.58107843137255,-9.950176470588236,0.3933333333333333
1.4549621434062223e+18,-3.281540000000001,-1.96876,3.50172
1.4549621436562225e+18,3.29035294117647,-8.622294117647058,-2.7170392156862744
1.4549621439062223e+18,0.5707400000000004,-8.41902,2.88236
1.4549621441562225e+18,-3.6594,-4.20554,3.50936
1.4549621444062223e+18,6.863529411764704,-8.518372549019608,-3.7694509803921568
1.4549621446562225e+18,-3.43776,-6.35572,5.30832
1.4549621449062223e+18,-1.5813600000000003,-10.49522,2.83042
1.4549621451562225e+18,8.888450980392156,-8.627196078431373,-5.326607843137253
1.4549621454062223e+18,-4.972260000000001,-3.70824,3.16942
1.4549621456562225e+18,-0.1543921568627452,-12.444274509803922,2.8027647058823537
1.4549621459062223e+18,6.645571428571429,-10.185183673469387,-2.106367346938776
1.4549621461562225e+18,-4.3004,-2.81404,2.79576
1.4549621464062223e+18,0.9671538461538464,-10.893576923076925,-0.5349423076923077
1.4549621466562225e+18,3.853840000000001,-11.247399999999995,1.17214
1.4549621469062223e+18,-4.03182,-2.12432,3.66418
1.4549621471562225e+18,3.75746,-8.785019999999998,-3.204
1.4549621474062223e+18,-0.1372941176470586,-7.964078431372548,3.340019607843137
1.4549621476562225e+18,-5.2823,-5.86,3.02282
1.4549621479062223e+18,9.94992,-7.18414,-4.144839999999999
1.4549621481562225e+18,-6.137313725490197,-4.397549019607843,5.323941176470589
1.4549621484062223e+18,2.45766,-12.669060000000002,1.4996
1.4549621486562225e+18,7.361500000000001,-7.994059999999999,-4.549060000000001
1.4549621489062223e+18,-5.92088,-3.31688,3.57032
1.4549621491562225e+18,0.9157843137254902,-12.231392156862745,1.4698431372549023
1.4549621494062223e+18,6.114440000000001,-10.86464,-0.7731600000000001
1.4549621496562225e+18,-3.355843137254902,-2.988607843137255,3.204
1.4549621499062223e+18,1.1032399999999998,-8.59218,-2.16152
1.4549621501562225e+18,3.6087599999999993,-10.297319999999996,2.2035600000000004
1.4549621504062223e+18,-3.428173076923078,-2.2485576923076924,2.907711538461539
1.4549621506562225e+18,3.892980392156863,-8.994039215686273,-3.38921568627451
1.4549621509062223e+18,-0.2993921568627449,-8.874352941176472,3.3010196078431373
1.4549621511562225e+18,-3.80228,-6.075799999999999,3.64244
1.4549621514062223e+18,6.901529411764705,-8.579156862745098,-4.649117647058823
1.4549621516562225e+18,-3.781294117647058,-6.117274509803922,4.643235294117647
1.4549621519062223e+18,-0.4849591836734693,-10.47908163265306,2.111142857142857
1.4549621521562225e+18,7.72608,-8.107000000000001,-5.234259999999999
1.4549621524062223e+18,-5.509692307692309,-3.637365384615385,2.859807692307692
1.4549621526562225e+18,1.78422,-12.62416,2.3711
1.4549621529062223e+18,6.66538,-10.05866,-2.36644
1.4549621531562225e+18,-4.315119999999999,-3.671439999999999,4.11452
1.4549621534062223e+18,0.7014038461538461,-10.478019230769233,-0.8803461538461538
1.4549621536562225e+18,4.45954,-11.6149,0.4054800000000002
1.4549621539062223e+18,-3.04294,-2.74808,2.74304
1.4549621541562225e+18,2.661372549019608,-9.472823529411766,-2.425764705882353
1.4549621544062223e+18,1.53296,-9.9813,2.37928
1.4549621546562225e+18,-4.068730769230769,-2.75226923076923,2.953096153846153
1.4549621549062223e+18,6.573877551020408,-9.42061224489796,-4.298959183673468
1.4549621551562225e+18,-2.213313725490196,-7.375470588235293,3.723509803921569
1.4549621554062223e+18,-2.76022,-8.31042,2.97508
1.4549621556562225e+18,9.368745098039216,-8.503960784313724,-5.565470588235294
1.4549621559062223e+18,-6.949439999999999,-3.18798,5.2125
1.4549621561562225e+18,2.48972,-11.978739999999998,1.59738
1.4549621564062223e+18,6.768568627450979,-8.587843137254902,-3.912294117647059
1.4549621566562225e+18,-5.000299999999999,-2.8662,3.31344
1.4549621569062223e+18,0.8422199999999997,-11.248799999999996,0.4428600000000001
1.4549621571562225e+18,5.037607843137254,-11.205745098039214,-0.581019607843137
1.4549621574062223e+18,-2.9286200000000004,-1.7329799999999995,3.1189400000000003
1.4549621576562225e+18,1.205313725490196,-9.05119607843137,-1.979686274509804
1.4549621579062223e+18,1.545306122448979,-10.014489795918369,2.362714285714285
1.4549621581562225e+18,-4.240627450980392,-1.6114901960784311,3.64386274509804
1.4549621584062223e+18,5.466372549019607,-8.673607843137255,-3.979509803921568
1.4549621586562225e+18,-0.7742199999999997,-7.40966,4.08856
1.4549621589062223e+18,-4.062725490196079,-6.635058823529412,4.0858823529411765
1.4549621591562225e+18,8.786719999999999,-7.80122,-4.96658
1.4549621594062223e+18,-4.980411764705882,-5.0575294117647065,4.625333333333333
1.4549621596562225e+18,1.2836,-11.684440000000002,1.87502
1.4549621599062223e+18,7.826219999999999,-7.873959999999999,-4.63442
1.4549621601562225e+18,-5.521784313725491,-3.816509803921568,2.598607843137255
1.4549621604062223e+18,1.0089,-9.97542,2.74338
1.4549621606562225e+18,5.5392745098039216,-11.114607843137255,-0.8939019607843137
1.4549621609062223e+18,-3.02144,-2.90368,4.28882
1.4549621611562225e+18,1.03618,-9.24168,-1.1124599999999996
1.4549621614062223e+18,3.3608,-11.1729,0.90654
1.4549621616562225e+18,-2.8475294117647056,-1.070627450980392,2.986372549019608
1.4549621619062223e+18,2.8757000000000006,-8.17464,-2.85572
1.4549621621562225e+18,-0.07152,-9.9249,3.41988
1.4549621624062223e+18,-4.532392156862746,-4.352607843137255,3.690901960784314
1.4549621626562225e+18,6.412320000000001,-8.39102,-4.485899999999999
1.4549621629062223e+18,-3.1735799999999994,-6.936559999999998,4.69484
1.4549621631562225e+18,-2.8012941176470587,-8.978509803921568,3.848117647058823
1.4549621634062223e+18,8.1214,-7.338179999999999,-5.19866
1.4549621636562225e+18,-6.718431372549018,-4.380686274509804,4.514313725490196
1.4549621639062223e+18,0.5352448979591836,-13.125836734693875,2.4662040816326534
1.4549621641562225e+18,5.738333333333334,-9.15492156862745,-4.057098039215686
1.4549621644062223e+18,-5.694313725490197,-3.7298235294117648,2.3553333333333337
1.4549621646562225e+18,0.0268,-13.0486,3.3078000000000007
1.4549621649062223e+18,0.9734600000000004,-11.268140000000002,-2.68972
1.4549621651562225e+18,-2.7978000000000005,-2.23566,2.83912
1.4549621654062223e+18,-0.1317450980392155,-13.59007843137255,0.1870196078431374
1.4549621656562225e+18,4.479220000000001,-9.5222,0.7174799999999999
1.4549621659062223e+18,-2.711360000000001,-3.6305,0.9339999999999996
1.4549621661562225e+18,-0.777509803921569,-11.242372549019606,-0.9618235294117646
1.4549621664062223e+18,1.79232,-12.618739999999995,-1.0330999999999997
1.4549621666562225e+18,-1.00738,-3.464060000000001,0.96612
1.4549621669062223e+18,-0.9113921568627448,-9.62605882352941,1.6703137254901963
1.4549621671562225e+18,3.5736078431372547,-11.025196078431376,-0.4206862745098039
1.4549621674062223e+18,-3.0159607843137253,-3.768196078431373,-0.9127058823529411
1.4549621676562225e+18,-1.6103921568627453,-14.093549019607842,3.0426862745098044
1.4549621679062223e+18,3.02114,-9.71222,-0.3666400000000001
1.4549621681562225e+18,-2.3448400000000005,-5.01806,-0.00994
1.4549621684062223e+18,-1.2273333333333332,-12.919392156862743,3.047235294117647
